caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case245,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-29 00:50:57,311,0,2011-03-29 00:50:57
Case245,Amend Request for Quotation,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-03-29 00:51:03,311,0,2011-03-29 00:51:03
Case246,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-29 02:56:20,311,0,2011-03-29 02:56:20
Case163,Amend Request for Quotation,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-03-29 03:53:56,311,0,2011-03-29 03:53:56
Case135,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-29 05:14:34,311,0,2011-03-29 05:14:34
Case135,Amend Request for Quotation,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-03-29 05:14:40,311,0,2011-03-29 05:14:40
Case135,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-29 05:14:46,311,0,2011-03-29 05:14:46
Case135,Send Request for Quotation to Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-29 05:14:52,311,0,2011-03-29 05:14:52
Case135,Create Quotation comparison Map,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-29 05:14:58,311,0,2011-03-29 05:14:58
Case135,Analyze Quotation Comparison Map,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-03-29 05:15:04,311,0,2011-03-29 05:15:04
Case135,Choose best option,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-03-29 05:15:10,311,0,2011-03-29 05:15:10
Case135,Settle Conditions With Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-29 05:15:16,311,0,2011-03-29 05:15:16
Case135,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-29 05:15:22,311,0,2011-03-29 05:15:22
Case135,Confirm Purchase Order,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-03-29 05:15:28,311,0,2011-03-29 05:15:28
Case135,Deliver Goods Services,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-03-29 05:15:34,311,0,2011-03-29 05:15:34
Case135,Release Purchase Order,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-03-29 05:15:40,311,0,2011-03-29 05:15:40
Case135,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-29 05:15:46,311,0,2011-03-29 05:15:46
Case135,Send Invoice,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-03-29 05:15:52,311,0,2011-03-29 05:15:52
Case135,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-03-29 05:15:58,311,0,2011-03-29 05:15:58
Case135,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-03-29 05:16:04,311,0,2011-03-29 05:16:04
Case135,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-03-29 05:16:10,311,0,2011-03-29 05:16:10
Case135,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-03-29 05:16:16,311,0,2011-03-29 05:16:16
Case79,Create Request for Quotation,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-03-29 08:30:30,310,0,2011-03-29 08:30:30
Case95,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-03-29 09:18:44,310,0,2011-03-29 09:18:44
Case115,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-29 09:59:33,310,0,2011-03-29 09:59:33
Case213,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-03-29 11:01:42,310,0,2011-03-29 11:01:42
Case214,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-03-29 11:55:10,310,0,2011-03-29 11:55:10
Case219,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-03-29 11:58:33,310,0,2011-03-29 11:58:33
Case215,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-03-29 14:28:31,310,0,2011-03-29 14:28:31
Case223,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-03-29 14:38:34,310,0,2011-03-29 14:38:34
Case70,Amend Purchase Requisition,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-03-29 15:06:01,310,0,2011-03-29 15:06:01
Case26,Amend Request for Quotation,res_4f4562b0-adf8-468b-bbaf-c32b774432c6,Role 1,2011-03-29 20:09:26,310,0,2011-03-29 20:09:26
Case11,Analyze Quotation Comparison Map,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-03-29 20:40:10,310,0,2011-03-29 20:40:10
Case29,Choose best option,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-03-29 21:30:40,310,0,2011-03-29 21:30:40
Case85,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-29 21:54:47,310,0,2011-03-29 21:54:47
Case194,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-29 23:12:33,310,0,2011-03-29 23:12:33
Case106,Create Quotation comparison Map,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-30 00:28:47,310,0,2011-03-30 00:28:47
Case278,Amend Purchase Requisition,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-03-30 00:33:37,310,0,2011-03-30 00:33:37
Case278,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-03-30 00:33:43,310,0,2011-03-30 00:33:43
Case278,Create Request for Quotation,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-03-30 00:33:49,310,0,2011-03-30 00:33:49
Case278,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-30 00:33:55,310,0,2011-03-30 00:33:55
Case278,Send Request for Quotation to Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-30 00:34:01,310,0,2011-03-30 00:34:01
Case278,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-30 00:34:07,310,0,2011-03-30 00:34:07
Case278,Analyze Quotation Comparison Map,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-03-30 00:34:13,310,0,2011-03-30 00:34:13
Case278,Choose best option,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-03-30 00:34:19,310,0,2011-03-30 00:34:19
Case278,Settle Conditions With Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-30 00:34:25,310,0,2011-03-30 00:34:25
Case278,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-30 00:34:31,310,0,2011-03-30 00:34:31
Case278,Confirm Purchase Order,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-03-30 00:34:37,310,0,2011-03-30 00:34:37
Case278,Deliver Goods Services,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-03-30 00:34:43,310,0,2011-03-30 00:34:43
Case278,Release Purchase Order,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-03-30 00:34:49,310,0,2011-03-30 00:34:49
Case278,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-30 00:34:55,310,0,2011-03-30 00:34:55
Case278,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-03-30 00:35:01,310,0,2011-03-30 00:35:01
Case278,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-03-30 00:35:07,310,0,2011-03-30 00:35:07
Case278,Settle Dispute With Supplier,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-03-30 00:35:13,310,0,2011-03-30 00:35:13
Case278,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-03-30 00:35:19,310,0,2011-03-30 00:35:19
Case278,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-03-30 00:35:25,310,0,2011-03-30 00:35:25
Case279,Amend Purchase Requisition,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-03-30 01:24:28,309,0,2011-03-30 01:24:28
Case279,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-03-30 01:24:34,309,0,2011-03-30 01:24:34
Case279,Amend Purchase Requisition,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-03-30 01:24:40,309,0,2011-03-30 01:24:40
Case279,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-03-30 01:24:46,309,0,2011-03-30 01:24:46
Case279,Create Request for Quotation,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-03-30 01:24:52,309,0,2011-03-30 01:24:52
Case279,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 01:24:58,309,0,2011-03-30 01:24:58
Case279,Amend Request for Quotation,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-03-30 01:25:04,309,0,2011-03-30 01:25:04
Case279,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-30 01:25:10,309,0,2011-03-30 01:25:10
Case279,Send Request for Quotation to Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 01:25:16,309,0,2011-03-30 01:25:16
Case279,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-30 01:25:22,309,0,2011-03-30 01:25:22
Case279,Analyze Quotation Comparison Map,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-03-30 01:25:28,309,0,2011-03-30 01:25:28
Case279,Choose best option,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-03-30 01:25:34,309,0,2011-03-30 01:25:34
Case279,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 01:25:40,309,0,2011-03-30 01:25:40
Case279,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-30 01:25:46,309,0,2011-03-30 01:25:46
Case279,Confirm Purchase Order,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-03-30 01:25:52,309,0,2011-03-30 01:25:52
Case279,Deliver Goods Services,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-03-30 01:25:58,309,0,2011-03-30 01:25:58
Case279,Release Purchase Order,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-03-30 01:26:04,309,0,2011-03-30 01:26:04
Case279,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 01:26:10,309,0,2011-03-30 01:26:10
Case279,Send Invoice,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-03-30 01:26:16,309,0,2011-03-30 01:26:16
Case279,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-03-30 01:26:22,309,0,2011-03-30 01:26:22
Case279,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-03-30 01:26:28,309,0,2011-03-30 01:26:28
Case279,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-03-30 01:26:34,309,0,2011-03-30 01:26:34
Case279,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-03-30 01:26:40,309,0,2011-03-30 01:26:40
Case100,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-30 03:36:45,308,0,2011-03-30 03:36:45
Case142,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-30 04:52:58,308,0,2011-03-30 04:52:58
Case271,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-30 05:43:47,308,0,2011-03-30 05:43:47
Case271,Send Request for Quotation to Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-30 05:43:53,308,0,2011-03-30 05:43:53
Case271,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-30 05:43:59,308,0,2011-03-30 05:43:59
Case271,Analyze Quotation Comparison Map,res_4f4562b0-adf8-468b-bbaf-c32b774432c6,Role 1,2011-03-30 05:44:05,308,0,2011-03-30 05:44:05
Case271,Choose best option,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-03-30 05:44:11,308,0,2011-03-30 05:44:11
Case271,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 05:44:17,308,0,2011-03-30 05:44:17
Case271,Create Purchase Order,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 05:44:23,308,0,2011-03-30 05:44:23
Case271,Confirm Purchase Order,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-03-30 05:44:29,308,0,2011-03-30 05:44:29
Case271,Deliver Goods Services,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-03-30 05:44:35,308,0,2011-03-30 05:44:35
Case271,Release Purchase Order,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-03-30 05:44:41,308,0,2011-03-30 05:44:41
Case271,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 05:44:47,308,0,2011-03-30 05:44:47
Case271,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-03-30 05:44:53,308,0,2011-03-30 05:44:53
Case271,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-03-30 05:44:59,308,0,2011-03-30 05:44:59
Case271,Settle Dispute With Supplier,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-03-30 05:45:05,308,0,2011-03-30 05:45:05
Case271,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-03-30 05:45:11,308,0,2011-03-30 05:45:11
Case271,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-03-30 05:45:17,308,0,2011-03-30 05:45:17
Case272,Create Request for Quotation,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-03-30 08:50:51,307,0,2011-03-30 08:50:51
Case82,Create Request for Quotation,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-03-30 11:02:17,307,0,2011-03-30 11:02:17
Case114,Amend Purchase Requisition,res_4f4562b0-adf8-468b-bbaf-c32b774432c6,Role 1,2011-03-30 13:24:20,307,0,2011-03-30 13:24:20
Case76,Analyze Quotation Comparison Map,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-03-30 13:32:18,307,0,2011-03-30 13:32:18
Case2,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 17:13:03,307,0,2011-03-30 17:13:03
Case37,Choose best option,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-03-30 17:36:50,307,0,2011-03-30 17:36:50
Case143,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-30 17:49:26,307,0,2011-03-30 17:49:26
Case228,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 19:03:23,307,0,2011-03-30 19:03:23
Case36,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 21:36:12,307,0,2011-03-30 21:36:12
Case178,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-30 22:15:50,307,0,2011-03-30 22:15:50
Case286,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-03-30 22:21:39,307,0,2011-03-30 22:21:39
Case14,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-31 00:34:32,307,0,2011-03-31 00:34:32
Case59,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-03-31 01:21:20,307,0,2011-03-31 01:21:20
Case290,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-03-31 04:12:40,307,0,2011-03-31 04:12:40
Case187,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-03-31 04:28:39,307,0,2011-03-31 04:28:39
Case189,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-03-31 04:59:49,307,0,2011-03-31 04:59:49
Case72,Create Request for Quotation,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-03-31 07:35:50,307,0,2011-03-31 07:35:50
Case91,Analyze Quotation Comparison Map,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-03-31 08:06:21,307,0,2011-03-31 08:06:21
Case55,Analyze Quotation Comparison Map,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-03-31 09:16:54,307,0,2011-03-31 09:16:54
Case114,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-03-31 09:49:48,307,0,2011-03-31 09:49:48
Case114,Create Request for Quotation,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-03-31 09:49:54,307,0,2011-03-31 09:49:54
Case114,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-31 09:50:00,307,0,2011-03-31 09:50:00
Case114,Amend Request for Quotation,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-03-31 09:50:06,307,0,2011-03-31 09:50:06
Case114,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-31 09:50:12,307,0,2011-03-31 09:50:12
Case114,Amend Request for Quotation,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-03-31 09:50:18,307,0,2011-03-31 09:50:18
Case114,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-31 09:50:24,307,0,2011-03-31 09:50:24
Case114,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-31 09:50:30,307,0,2011-03-31 09:50:30
Case114,Create Quotation comparison Map,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-31 09:50:36,307,0,2011-03-31 09:50:36
Case114,Analyze Quotation Comparison Map,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-03-31 09:50:42,307,0,2011-03-31 09:50:42
Case114,Choose best option,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-03-31 09:50:48,307,0,2011-03-31 09:50:48
Case114,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-31 09:50:54,307,0,2011-03-31 09:50:54
Case114,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-03-31 09:51:00,307,0,2011-03-31 09:51:00
Case114,Confirm Purchase Order,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-03-31 09:51:06,307,0,2011-03-31 09:51:06
Case114,Deliver Goods Services,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-03-31 09:51:12,307,0,2011-03-31 09:51:12
Case114,Release Purchase Order,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-03-31 09:51:18,307,0,2011-03-31 09:51:18
Case114,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-31 09:51:24,307,0,2011-03-31 09:51:24
Case114,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-03-31 09:51:30,307,0,2011-03-31 09:51:30
Case114,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-03-31 09:51:36,307,0,2011-03-31 09:51:36
Case114,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-03-31 09:51:42,307,0,2011-03-31 09:51:42
Case114,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-03-31 09:51:48,307,0,2011-03-31 09:51:48
Case27,Amend Request for Quotation,res_4f4562b0-adf8-468b-bbaf-c32b774432c6,Role 1,2011-03-31 10:04:03,306,0,2011-03-31 10:04:03
Case108,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-03-31 11:26:14,306,0,2011-03-31 11:26:14
Case149,Amend Request for Quotation,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-03-31 12:59:59,306,0,2011-03-31 12:59:59
Case181,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-31 15:12:47,306,0,2011-03-31 15:12:47
Case250,Amend Request for Quotation,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-03-31 15:18:14,306,0,2011-03-31 15:18:14
Case208,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-03-31 16:14:32,306,0,2011-03-31 16:14:32
Case39,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-03-31 17:23:25,306,0,2011-03-31 17:23:25
Case146,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-04-01 00:29:47,306,0,2011-04-01 00:29:47
Case129,Amend Request for Quotation,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-04-01 01:35:26,306,0,2011-04-01 01:35:26
Case5,Confirm Purchase Order,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-04-01 02:02:09,306,0,2011-04-01 02:02:09
Case5,Deliver Goods Services,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-04-01 02:02:15,306,0,2011-04-01 02:02:15
Case5,Release Purchase Order,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-04-01 02:02:21,306,0,2011-04-01 02:02:21
Case5,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-04-01 02:02:27,306,0,2011-04-01 02:02:27
Case5,Send Invoice,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-04-01 02:02:33,306,0,2011-04-01 02:02:33
Case5,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-04-01 02:02:39,306,0,2011-04-01 02:02:39
Case5,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-04-01 02:02:45,306,0,2011-04-01 02:02:45
Case5,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-04-01 02:02:51,306,0,2011-04-01 02:02:51
Case25,Amend Request for Quotation,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-04-01 05:45:48,305,0,2011-04-01 05:45:48
Case33,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-04-01 08:26:48,305,0,2011-04-01 08:26:48
Case212,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-04-01 10:55:33,305,0,2011-04-01 10:55:33
Case13,Choose best option,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-04-01 11:27:51,305,0,2011-04-01 11:27:51
Case204,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-04-01 16:15:57,305,0,2011-04-01 16:15:57
Case216,Create Quotation comparison Map,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-04-01 17:10:33,305,0,2011-04-01 17:10:33
Case78,Analyze Quotation Comparison Map,res_b2ed1e85-3a75-488d-b59a-ca664b3f3d43,Role 1,2011-04-01 23:42:57,305,0,2011-04-01 23:42:57
Case203,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-04-02 01:50:11,305,0,2011-04-02 01:50:11
Case21,Choose best option,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-04-02 02:27:56,305,0,2011-04-02 02:27:56
Case258,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-04-02 04:00:51,305,0,2011-04-02 04:00:51
Case268,Send Request for Quotation to Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-04-02 07:41:26,305,0,2011-04-02 07:41:26
Case2,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-04-02 10:40:45,305,0,2011-04-02 10:40:45
Case2,Confirm Purchase Order,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-04-02 10:40:51,305,0,2011-04-02 10:40:51
Case2,Deliver Goods Services,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-04-02 10:40:57,305,0,2011-04-02 10:40:57
Case2,Release Purchase Order,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-04-02 10:41:03,305,0,2011-04-02 10:41:03
Case2,Approve Purchase Order for payment,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-04-02 10:41:09,305,0,2011-04-02 10:41:09
Case2,Send Invoice,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-04-02 10:41:15,305,0,2011-04-02 10:41:15
Case2,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-04-02 10:41:21,305,0,2011-04-02 10:41:21
Case2,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-04-02 10:41:27,305,0,2011-04-02 10:41:27
